balance_id,company_id,year,month,cash,inventory,accounts_receivable,fixed_assets,accounts_payable,short_term_debt,long_term_debt,equity
9740,2,2025,1,110161,152301,298534,486171,277966,183806,226635,1644270
9741,4,2021,3,172898,242965,143720,2087409,252596,340891,1093812,2420810
9742,3,2024,7,451074,125120,316365,337867,132972,354191,893172,2434324
9743,4,2022,8,911907,232916,66456,2893663,140626,259991,1058238,3845932
9744,2,2025,3,505109,494614,390541,1467608,87598,380720,992932,4475877
9745,1,2022,9,390678,489514,364149,2227881,291646,176101,843703,1403434
9746,1,2021,5,182065,337480,146295,1460763,156054,384832,582142,3707642
9747,2,2025,11,725196,483314,91300,852361,100800,141777,1360521,2156303
9748,3,2025,3,720878,334187,275393,1871667,222644,245228,544687,2297920
9749,5,2025,2,178088,292329,316342,1807291,178971,58664,1842456,3372142
9750,4,2023,6,997526,173103,84981,531601,170700,275395,1450031,4146280
9751,3,2024,4,773072,332144,119244,2985557,130954,331409,1682024,4376284
9752,4,2022,6,673966,340451,231530,2530652,143335,55373,1962642,560228
9753,1,2023,4,475121,51405,96783,2928989,83275,54308,888558,2205364
9754,5,2021,6,928146,214831,378036,572932,75231,361555,1793389,3874784
9755,1,2023,7,794277,376176,170392,2134473,209248,118617,515890,4173081
9756,4,2021,6,173101,158070,302465,1756428,78311,217779,1282518,4319897
9757,2,2023,9,241052,199664,128138,2015394,127171,213284,1503122,4513923
9758,4,2025,8,725626,354196,258912,1957132,137745,101027,1336881,2990607
9759,2,2025,2,280585,255652,237463,473360,275568,131624,1169088,1820505
9760,1,2021,7,305505,492580,304548,1364442,178841,258600,1131246,3909408
9761,1,2021,7,175280,485383,323554,1265431,132648,242291,202060,4614309
9762,4,2021,3,219583,482336,267022,1079155,259252,261669,413566,1240641
9763,4,2023,6,500031,189997,316758,1484934,104791,82704,1274857,506833
9764,1,2022,11,363625,260736,83589,919460,222714,168474,271281,3026770
9765,4,2022,1,273558,143594,269899,2757840,60732,337412,1116387,1932957
9766,4,2025,10,168333,149707,59967,1436512,208373,94027,273557,4397984
9767,3,2021,4,946300,118808,106860,915962,266152,353988,471434,3283251
9768,3,2022,6,942722,91262,236059,1256154,256979,210958,291011,710735
9769,4,2022,4,744932,434342,135127,1702029,152234,176356,1459519,702681
9770,3,2022,5,433411,162577,372867,1197145,161072,200026,1251449,4186414
9771,2,2024,8,623872,326305,242344,593815,194547,338990,1126100,3322249
9772,3,2025,9,338953,480351,299496,1122770,269570,155808,1546700,4249604
9773,3,2021,11,872694,272590,370882,479458,52943,64830,1563328,1939668
9774,5,2021,6,930326,375253,381806,1016470,218365,269848,968606,3116663
9775,3,2021,8,386588,101237,342499,1348700,267667,286351,485901,3883991
9776,5,2023,4,699736,497433,342532,567808,119945,332199,1187668,4014629
9777,4,2022,7,838837,225122,285287,428279,186364,265460,810434,2928940
9778,5,2021,10,557100,375510,295599,1480761,141084,300718,1380540,3619855
9779,1,2022,5,697260,84427,294056,809137,57500,289850,1914456,3379987
9780,4,2024,3,387117,286070,316508,2792763,200647,310861,703533,1086418
9781,4,2021,6,256958,229275,51185,1403737,178008,350779,1664414,1075989
9782,1,2022,8,673991,490585,292938,699349,90100,368340,1071884,4495652
9783,5,2025,7,980630,298875,189341,2441725,294983,88198,727053,2277835
9784,2,2022,5,560832,204440,124496,331635,257405,69165,1264395,4893046
9785,3,2022,3,518211,441007,174994,740855,114829,346688,990232,2308819
9786,4,2022,7,161836,438846,246418,2188475,124443,93916,1599038,1061007
9787,4,2022,3,226777,446709,86339,2674654,207188,72163,951658,4696651
9788,3,2022,1,368115,355951,179473,435613,140414,102190,1946476,4612757
9789,3,2021,7,686996,73238,144209,2473163,233559,96521,1405281,1072817
9790,5,2021,8,371242,362356,230892,1933303,146437,310713,1040887,3768712
9791,1,2024,2,755061,366531,126029,322731,214926,96894,788833,767145
9792,1,2023,8,782756,173917,303907,1765226,254691,300953,1981774,728366
9793,4,2025,5,593292,464587,222750,1849223,265910,212275,996283,4336838
9794,2,2024,2,309946,466465,50012,2694149,289914,367409,806264,1008410
9795,2,2024,10,629654,439695,211755,588610,274287,121482,862666,1740639
9796,4,2024,3,777128,178796,113005,1656519,189668,214606,1760377,3172624
9797,3,2023,6,514657,197714,132579,1516213,223187,351398,828563,4181152
9798,3,2021,9,579312,393180,302763,929576,227081,119632,1721199,3149250
9799,2,2024,2,556537,465694,307715,2665688,131475,124961,1598365,4104174
9800,4,2024,8,395707,377600,347490,2524706,236643,280579,1564044,3586132
9801,3,2021,10,466878,341452,87045,2698122,266260,351012,286535,631043
9802,1,2024,7,997242,350187,208159,633593,252139,273881,1120668,3493985
9803,3,2025,9,620561,82618,161792,694854,235655,54673,1513279,1752798
9804,2,2023,10,819559,216643,122531,624741,172464,317541,542398,974793
9805,5,2024,10,268005,371616,209853,484117,227394,306399,1131788,4746686
9806,2,2025,3,760534,496863,309884,1658121,293864,72978,471789,3950302
9807,4,2025,12,590452,373773,357699,1690233,262937,351491,768144,773036
9808,2,2025,4,371878,173433,294591,2177502,131538,380276,1807712,3411373
9809,2,2023,3,809810,179461,233196,1351482,117222,322209,1343318,3132303
9810,1,2021,3,921690,170509,117746,2906421,126644,101654,1468487,3947610
9811,1,2021,5,228723,347680,112887,489427,156816,323797,1232706,1414410
9812,5,2024,2,289263,200660,357795,481095,189976,153320,576425,3569512
9813,3,2021,3,764981,458358,146384,984695,130274,212670,1237559,602005
9814,1,2021,4,833063,99052,363904,1970257,201403,361342,306530,4172257
9815,2,2023,11,858318,95286,195518,907313,167198,72221,1579875,4376520
9816,3,2021,10,256092,177696,224067,542819,204824,115845,1714076,1774832
9817,1,2023,5,876541,408305,310446,1210403,207154,184270,448063,809213
9818,2,2025,1,764627,450064,337647,2728653,236422,97248,1746202,4144450
9819,5,2024,5,385541,364386,60890,317359,293610,85913,438148,4031842
9820,3,2024,8,184906,204072,274055,1641691,65846,102355,1849592,2535414
9821,4,2024,8,475212,85854,299139,757986,87681,209451,1580372,987688
9822,5,2022,9,398757,310962,211135,1009146,199057,390386,1289570,3040531
9823,2,2023,4,418009,229824,116404,861348,129769,62143,1643277,4745208
9824,1,2022,11,311569,410810,340332,494317,150719,383745,849014,1981655
9825,3,2023,6,810038,292308,396612,1218172,291514,255463,997088,4677452
9826,4,2024,4,458457,111790,317497,1918212,97569,278840,601850,2466357
9827,3,2022,3,813648,181566,235242,1857594,97163,235226,1791101,2414515
9828,5,2025,5,858886,440488,102165,2639035,199568,396850,1445129,657790
9829,2,2022,1,784373,220503,67431,604477,199483,68547,379036,4730462
9830,2,2021,4,970128,213889,338723,416544,281848,211414,1898060,4596172
9831,2,2023,7,765346,490942,266177,2373451,184790,203604,1577635,1913812
9832,1,2022,4,325459,362173,101695,1284154,229731,256395,1290322,4357981
9833,2,2024,6,326501,254048,181720,769214,223056,291170,856061,1628270
9834,3,2022,10,793130,432363,85121,811621,200567,385473,1887476,3736934
9835,4,2025,2,489246,347156,213949,2456665,296234,204182,395938,3764557
9836,1,2023,2,490047,432140,265374,431944,124069,52883,470045,4752284
9837,1,2021,4,716758,363142,364766,2337765,90108,223778,1101571,1262834
9838,3,2025,6,227410,335853,251859,2071607,125447,68293,1764812,2257827
9839,5,2021,4,665862,246699,185223,2558757,260783,205764,575363,1921806
9840,2,2021,6,418596,275839,250761,2856676,68412,287837,1324100,3551511
9841,5,2023,6,980473,351078,338289,622854,295643,243975,526544,1869255
9842,1,2022,5,538965,431944,188243,501173,230084,67993,284175,816836
9843,4,2021,2,334380,370083,365029,919500,180818,370284,728643,1018357
9844,4,2024,5,430403,419160,68685,2007532,216419,329044,1528564,520266
9845,4,2023,1,283589,136947,354197,1894639,295588,120407,1024633,2995512
9846,1,2022,4,802957,197428,53421,1353277,101680,328996,1953288,4367911
9847,4,2022,10,285775,251245,117757,1699811,270002,367582,1000118,4385754
9848,2,2023,3,616505,461068,381977,2286034,159852,291832,1551102,1150821
9849,4,2021,6,764932,486431,382216,792906,125398,284460,1693033,2116748
9850,2,2022,8,742527,219487,308649,1819931,147038,68570,1323204,3261572
9851,1,2024,4,527685,463638,205574,2278634,96342,351189,897452,4321839
9852,3,2023,8,515235,149985,84270,2400677,58311,107630,404989,1441048
9853,2,2023,7,759311,220408,275201,552576,218199,129190,1768796,2770595
9854,2,2023,10,501930,488782,300419,718133,54071,323743,1727167,1141865
9855,1,2023,6,565752,377786,109919,1754562,290747,292846,766589,3114368
9856,5,2023,1,810184,452827,242443,1698111,96794,233114,1850636,4193704
9857,1,2025,2,611304,188890,168435,1129113,236805,283812,838641,4156274
9858,1,2023,11,451358,206236,367337,511466,103885,395966,515614,1171407
9859,3,2021,6,931121,457436,95467,1130292,67571,347192,202206,697763
9860,4,2021,9,490942,430587,83337,2834054,246968,167954,1801847,4333327
9861,2,2022,9,763143,406486,154990,2312531,162223,394073,1854548,4902352
9862,4,2025,7,857245,370189,390826,2837029,225830,369233,719553,665268
9863,5,2024,9,994156,424245,309253,1958064,154414,244425,1507900,4817047
9864,5,2021,3,660106,342395,210150,2895731,260703,137099,1678627,2230810
9865,3,2025,5,779924,263589,251225,1504695,144399,162147,1035132,3530801
9866,3,2025,8,550811,493526,139821,2505767,126451,95638,898285,4419087
9867,4,2021,12,727795,236137,299926,2406466,242430,308728,1154612,1558361
9868,5,2021,10,902479,300550,191831,1244995,107435,139969,1280883,3307033
9869,1,2022,1,557856,321322,351360,2178138,177421,239397,317693,2558510
9870,4,2021,1,937888,119147,348038,386518,279648,116928,502533,3803842
9871,1,2025,1,261690,426422,190823,407831,253230,377734,1952740,3423583
9872,3,2022,3,436317,486409,360292,2609803,113153,279709,1551687,2748895
9873,3,2024,5,597976,79754,338778,2587783,133144,233003,1386987,1896643
9874,4,2025,8,822081,300501,204505,572399,216486,370430,1801743,2942676
9875,3,2023,3,831602,329452,305928,1833418,293579,283870,1198668,1636454
9876,3,2021,4,346682,462511,201033,1369449,137984,300225,541206,2973704
9877,2,2025,11,232930,244847,285806,923092,155597,223637,671472,2986924
9878,3,2022,6,604803,446638,146738,1538406,267692,176847,1874075,2120628
9879,5,2023,1,382789,285699,195108,2208318,95191,254403,1821404,1636645
9880,5,2022,9,528612,486059,82923,511251,239633,343874,1139613,3741221
9881,4,2024,11,251332,386295,351786,1906180,281842,294231,538465,1888001
9882,3,2021,7,652381,226110,54853,1753744,110030,81295,1906151,3529908
9883,4,2021,6,672367,172865,399359,2362641,177676,318070,1140766,3264241
9884,4,2023,3,870129,205753,399820,2039255,190565,339158,1304702,4134025
9885,3,2022,2,330546,212114,155517,2733406,197792,123620,663904,1306717
9886,2,2025,5,421200,189647,270277,489245,272776,314649,1064164,2879021
9887,1,2023,4,935922,370605,225051,2597484,95614,281774,842343,4393228
9888,4,2024,2,405943,272521,303221,881463,65110,60263,1329562,1759242
9889,2,2024,10,346031,277425,298749,963979,201743,224220,1269589,1099118
9890,3,2024,11,314793,150535,145888,2466147,78805,200055,233354,1852619
9891,5,2025,4,914410,479468,375622,2624301,157317,271860,466920,1960966
9892,5,2024,6,179433,209147,69902,1823182,142428,206500,1759005,4406444
9893,3,2021,2,989574,126472,310449,1814375,77538,103612,1013333,986191
9894,2,2025,4,816198,476912,310218,604951,290273,341686,1142356,1415467
9895,1,2021,9,736037,405613,356759,869551,202486,109740,951983,3381673
9896,4,2021,3,578649,412276,225474,1024322,122750,375116,1382496,1071654
9897,1,2024,1,876255,161529,375184,1521047,94729,373238,942014,1634524
9898,4,2025,7,548654,54601,385863,1530446,131105,231867,258374,3911394
9899,2,2021,9,742268,377944,390582,1636483,275126,144516,1784502,3615510
9900,3,2023,9,906072,284262,134253,1765054,66933,344052,630114,2000741
9901,3,2021,5,935190,483256,190485,1934621,261449,223547,1521076,2222097
9902,5,2025,10,463215,387323,336297,811459,235880,376187,621033,4210244
9903,2,2021,3,854679,383386,109879,1833024,153673,52219,1282460,2977363
9904,1,2024,4,710360,360498,144501,1540707,204893,158533,397685,4430134
9905,3,2021,5,781472,104740,274115,2806361,110871,57885,797187,2555289
9906,2,2025,6,469768,55215,341262,1679797,155594,128084,802903,1159910
9907,2,2023,3,676143,274472,92083,1726183,267307,89797,1395258,2543400
9908,3,2023,5,697698,391603,61758,1261232,85118,251600,917293,4449111
9909,4,2023,9,736577,261821,203199,888628,56246,249882,642900,2725773
9910,5,2021,11,772006,302222,245180,1791056,270628,234863,1846665,659431
9911,3,2022,12,536609,117747,298296,1629970,225327,126498,1274416,4190674
9912,1,2025,11,206415,360748,397432,1890566,138526,119020,1764958,1060164
9913,4,2023,1,201366,243435,188034,2701865,270207,371117,560667,2238232
9914,2,2022,2,614236,277730,361588,2930760,211529,129895,867496,1488156
9915,4,2025,1,211894,339228,341312,2279802,146438,86004,1169807,1994488
9916,4,2023,1,886275,366288,70976,1350043,181929,164970,904387,4722688
9917,3,2021,11,598739,54507,86173,2262778,247117,338120,357994,2955257
9918,1,2023,6,842461,473562,255832,562628,193858,325182,804657,2512194
9919,2,2023,4,445449,238273,282354,422997,166513,142193,596928,3238683
9920,3,2024,3,986097,496861,271856,1572438,159324,290211,235147,2881399
9921,4,2023,10,449272,247135,364215,464133,200659,274248,728152,3314509
9922,2,2022,5,372255,458467,347198,742913,67728,308760,644514,4557096
9923,2,2022,2,482980,92145,189752,338147,163106,65846,1103399,3552492
9924,4,2023,9,896718,178619,235745,1511364,80286,369054,1273349,4510845
9925,2,2022,3,869796,134148,161786,1223970,133818,124260,912249,859794
9926,3,2025,8,811530,386833,90631,2613010,257943,280782,1051793,1532199
9927,3,2022,12,211872,433490,182482,1509097,125529,189804,1236302,4939866
9928,3,2024,5,699054,322362,247922,1660373,284497,271378,402305,3515001
9929,4,2022,6,822884,165099,188195,2341618,58369,305424,1016805,875247
9930,2,2023,4,602744,352049,91666,1087684,196925,164896,217849,4578568
9931,3,2021,9,740589,438336,231767,1747319,68894,257366,1774540,3911764
9932,4,2025,5,186928,194514,293104,2277225,280574,356310,1176955,2040835
9933,3,2021,11,179543,151275,62006,2795434,174921,224452,814217,1026653
9934,5,2023,8,781802,218520,362466,2196995,233221,376143,1815622,1543913
9935,2,2022,7,713009,374830,381423,1163513,83660,262972,1391454,1605980
9936,1,2025,6,134456,84717,83874,913167,180502,186176,1712269,3185566
9937,5,2024,1,630411,413592,347514,1636150,141474,285780,1409822,2867237
9938,5,2021,6,345799,87417,249571,1187180,105137,109410,987370,1466721
9939,4,2022,7,736657,132596,263254,2957112,84474,154994,1460489,1099326
9940,5,2025,2,680258,403961,266671,868995,168169,268701,219842,3153351
9941,1,2025,1,875274,285543,103904,1527274,129203,219906,426589,949811
9942,1,2023,12,672420,125519,381735,752654,160708,281102,358080,1334862
9943,3,2023,7,809368,423002,258224,2830628,124661,311456,1827970,3407859
9944,2,2023,10,727096,227179,377859,1245996,101472,139528,1642514,3784150
9945,5,2025,3,450284,335405,368182,1610023,289107,67921,955614,1817895
9946,4,2025,2,217402,283403,295182,1111154,217830,332474,1777921,1815501
9947,2,2021,2,535943,105705,397893,2829521,274043,196830,1056067,4475354
9948,5,2025,7,216995,197244,178254,2572394,112398,67883,1087944,1563360
9949,4,2022,2,475126,311882,325138,2556068,73226,201008,1168082,3072659
9950,1,2022,10,503599,262866,69258,2020191,281915,380564,1360746,4065324
9951,1,2022,9,686373,381034,154197,1126746,297920,82568,203391,3578807
9952,2,2023,4,303599,430304,79437,2981033,215952,275792,1199493,4617101
9953,3,2021,9,743274,209621,369322,1483250,157583,191175,1204736,4722736
9954,2,2025,11,415166,356936,108547,837432,269406,162999,744689,3516706
9955,1,2025,12,680697,99421,70076,2166369,189372,288698,1278113,4514530
9956,1,2025,4,659723,277127,346168,646652,143576,392255,1443621,3577141
9957,2,2023,9,857397,104411,54493,1562050,72491,54984,1950036,3802007
9958,2,2023,8,653080,483620,242745,2149876,179548,327879,383784,2785998
9959,3,2022,6,136624,407525,152809,1910362,289782,171730,1266923,1480554
9960,1,2021,6,481949,137158,82680,910274,122254,369562,1427885,2704042
9961,1,2021,1,658682,471077,238999,2098418,210496,304024,442903,1812996
9962,2,2024,2,937081,310274,86507,2414809,76834,57618,1202290,3319466
9963,4,2021,5,118536,351702,386432,1814415,94359,265072,1582167,3807469
9964,4,2021,7,144808,362180,78545,724905,125972,74378,1786998,1661608
9965,2,2023,6,318660,315781,319895,2646501,104947,334864,1718114,4850960
9966,3,2024,9,242339,380415,150310,1663511,174423,87784,1754890,1596241
9967,3,2021,10,216554,430144,232376,2882552,132169,118676,1322012,3726107
9968,4,2025,10,151966,203026,98682,724305,160889,288170,1670867,3112493
9969,4,2023,1,616006,129828,77366,1243962,53964,196779,765353,1612341
9970,3,2021,10,427016,451029,70851,2790493,264748,173897,1981319,2721513
9971,5,2023,1,128958,320310,282203,2134054,122328,369465,903339,3122108
9972,5,2024,1,633870,393149,102345,1589917,230791,271465,1199823,4987487
9973,3,2024,2,313717,268296,360262,1310803,183863,190648,1379382,3068011
9974,5,2021,7,698142,352629,233711,2589655,66457,390115,377325,963001
9975,5,2021,7,478465,116219,56729,1948678,109884,278812,480956,941546
9976,5,2023,7,530773,482213,298709,1152777,111520,191442,1040861,4269500
9977,5,2021,9,933912,321596,389152,1107172,55014,283082,1889849,4848101
9978,2,2022,1,551537,242126,321141,2179276,128167,186428,332449,1819343
9979,5,2025,9,924532,421234,384242,1011787,239200,373372,1157675,3984539
9980,5,2024,10,206194,108146,364064,2928447,192479,352523,378766,1062365
9981,3,2021,11,768422,367908,61013,998764,177894,186169,582315,3453266
